20312	3297	25800	0	-
18246	13313	25800	1	-
14267	21211	25800	1	-
3957	15394	25800	1	-
3957	15394	25800	1	-
14547	15394	25800	1	-
20367	587	25800	1	-
16671	15394	25800	1	-
3957	15394	25800	1	-
14267	21211	25800	1	-
18246	13313	25800	1	-
15737	10812	25800	1	-
14267	21211	25800	1	-
18246	13313	25800	1	-
20312	4981	25800	1	-
882	2843	25800	1	-
14267	21211	25800	2	-
14267	21211	25800	2	-
18246	13313	25800	2	-
18246	13313	25800	2	-
18246	13313	25800	2	-
14267	21211	25800	2	-
14267	21211	25800	2	-
14267	21211	25800	2	-
18246	4520	25800	2	-
14267	21211	25800	2	-
14267	21211	25800	2	-
18246	13313	25800	2	-
18246	13313	25800	2	-
18246	13313	25800	2	-
14547	150	25800	4	-
14547	150	25800	4	-
16671	1028	25800	4	-
15737	7471	25800	4	-
14547	150	25800	4	-
15737	7471	25800	4	-
14547	150	25800	4	-
14547	150	25800	5	-
15737	6157	25800	5	-
15737	6157	25800	5	-
14547	150	25800	5	-
16671	1028	25800	5	-
15737	6157	25800	5	-
14547	150	25800	5	-
15737	6157	25800	5	-
14547	150	25800	5	-
14547	150	25800	5	-
16671	1028	25800	5	-
15737	6157	25800	5	-
14547	150	25800	5	-
14547	150	25800	5	-
15737	7471	25800	5	-
16671	1028	25800	5	-
14547	150	25800	5	-
15737	6157	25800	5	-
16671	1028	25800	5	-
16671	1028	25800	5	-
14547	150	25800	5	-
15737	6157	25800	5	-
16671	1028	25800	5	-
15737	6157	25800	6	-
14547	150	25800	6	-
16671	1028	25800	6	-
15737	6157	25800	6	-
14547	150	25800	6	-
16671	1028	25800	6	-
15737	6157	25800	6	-
16671	1028	25800	6	-
15737	6157	25800	6	-
16671	1028	25800	6	-
15737	6157	25800	6	-
15737	6157	25800	6	-
15737	6157	25800	6	-
16671	1028	25800	6	-
15737	6157	782	7	-
15737	6157	782	7	-
15737	6157	782	7	-
15737	7471	782	7	-
18246	16682	782	7	-
15737	6157	782	7	-
20312	16593	782	7	-
18246	16682	782	8	-
18246	16682	782	8	-
18246	16682	782	8	-
18246	16682	782	8	-
18246	16682	782	8	-
882	3297	782	10	-
16671	1028	782	11	-
14547	150	782	11	-
16671	1028	782	11	-
16671	1028	782	11	-
16671	1028	782	11	-
16671	1028	782	11	-
14547	150	782	11	-
16671	1028	782	11	-
16671	1028	782	11	-
16671	1028	782	11	-
14547	150	782	11	-
14547	150	782	11	-
16671	1028	782	11	-
16671	1028	782	11	-
14267	21211	782	11	-
14547	150	782	11	-
14547	150	782	12	-
14267	21211	782	12	-
16671	1028	782	12	-
14267	21211	782	12	-
14547	150	782	12	-
16671	1028	782	12	-
14547	150	782	12	-
14267	21211	782	12	-
