23317	7439	7937	0	-
23317	7439	40083	87	-
15394	4800	43304	128	-
3957	15394	28509	224	-
15394	4800	28509	249	-
23317	7439	44521	360	-
16671	16409	43057	440	-
16671	16409	43057	440	-
16671	16409	43057	440	-
16671	16409	43057	440	-
23317	7439	43057	447	-
16671	16409	26579	473	-
16671	16409	26579	473	-
16671	16409	26579	473	-
16671	16409	26579	473	-
16671	16409	26579	473	-
16671	16409	26579	473	-
16671	16409	26579	474	-
16671	16409	26579	474	-
16671	16409	26579	474	-
16671	16409	26579	474	-
16671	16409	26579	474	-
16671	16409	26579	474	-
16671	16409	26579	474	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	499	-
16671	16409	26579	502	-
16671	16409	26579	502	-
16671	16409	26579	502	-
16671	16409	26579	503	-
16671	16409	26579	503	-
16671	16409	26579	503	-
16671	16409	26579	503	-
16671	16409	26579	503	-
16671	16409	26579	503	-
16671	16409	26579	503	-
16671	16409	26579	503	-
16671	16409	26579	503	-
16671	16409	26579	503	-
16671	16409	18061	641	-
16671	16409	18061	644	-
16671	16409	18061	644	-
16671	16409	18061	644	-
16671	16409	18061	644	-
16671	16409	18061	644	-
16671	16409	18061	644	-
16671	16409	18061	644	-
16671	16409	18061	644	-
16671	16409	18061	644	-
16671	16409	18061	644	-
16671	16409	18061	644	-
16671	16409	18061	644	-
3957	15394	18061	693	-
23317	7439	1015	720	-
23317	882	1015	728	-
15506	19350	30519	777	-
23317	7439	30519	807	-
16671	16409	43730	828	-
16671	16409	43730	828	-
16671	16409	43730	828	-
16671	16409	43730	828	-
16671	16409	43730	828	-
16671	16409	43730	828	-
16671	16409	43730	828	-
16671	16409	43730	828	-
16671	16409	43730	828	-
16671	16409	43730	828	-
16671	16409	43730	828	-
16671	16409	43730	828	-
16671	16409	43730	828	-
15394	4800	43730	849	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	33702	937	-
16671	16409	34633	1024	-
16671	16409	34633	1024	-
16671	16409	34633	1024	-
16671	16409	34633	1024	-
