20312	4800	31286	0	-
23317	5938	31286	0	-
5376	4800	31286	1	snmpgetattack
23317	12431	31286	1	snmpgetattack
20312	4800	31286	5	-
23317	5938	31286	5	-
5376	4800	31286	6	snmpgetattack
23317	12431	31286	6	snmpgetattack
23317	5938	9276	10	-
20312	4800	9276	10	-
5376	4800	9276	11	snmpgetattack
23317	12431	9276	11	snmpgetattack
14547	14267	9276	14	-
23317	5938	9276	15	-
20312	4800	9276	15	-
23317	12431	9276	16	snmpgetattack
5376	4800	9276	16	snmpgetattack
14547	3499	9276	17	-
14547	3499	9276	17	-
14547	14267	9276	17	-
14547	3499	9276	17	-
14547	3499	9276	18	-
14547	14267	9276	18	-
20312	4800	9276	20	-
23317	5938	9276	20	-
23317	12431	9276	21	snmpgetattack
5376	4800	9276	21	snmpgetattack
20312	4800	9276	25	-
23317	5938	9276	25	-
23317	12431	9276	26	snmpgetattack
5376	4800	9276	26	snmpgetattack
23317	5938	9276	30	-
20312	4800	9276	30	-
5376	4800	9276	31	snmpgetattack
23317	12431	9276	31	snmpgetattack
20312	4800	9276	35	-
23317	5938	9276	35	-
5376	4800	9276	36	snmpgetattack
23317	12431	9276	36	snmpgetattack
20312	4800	9276	40	-
23317	5938	9276	40	-
5376	4800	9276	41	snmpgetattack
23317	12431	9276	41	snmpgetattack
23317	5938	9276	45	-
20312	4800	9276	45	-
5376	4800	9276	46	snmpgetattack
23317	12431	9276	46	snmpgetattack
20312	4800	9276	50	-
23317	5938	9276	50	-
23317	12431	9276	51	snmpgetattack
5376	4800	9276	51	snmpgetattack
14547	5954	9276	54	-
23317	5938	9276	55	-
20312	4800	9276	55	-
23317	12431	9276	56	snmpgetattack
5376	4800	9276	56	snmpgetattack
14547	21548	9276	57	-
14547	21548	9276	58	-
14547	21548	9276	58	-
14547	21548	9276	58	-
14547	21548	9276	58	-
14547	21548	9276	58	-
14547	21548	9276	58	-
7179	8452	9276	59	-
23317	5938	9276	60	-
14547	5954	9276	60	-
20312	4800	9276	60	-
23317	12431	9276	61	snmpgetattack
5376	4800	9276	61	snmpgetattack
20312	4800	9276	65	-
23317	5938	9276	65	-
23317	12431	9276	66	snmpgetattack
5376	4800	9276	66	snmpgetattack
20312	4800	12521	70	-
23317	5938	12521	70	-
23317	12431	12521	71	snmpgetattack
5376	4800	12521	71	snmpgetattack
20312	4800	12521	75	-
23317	5938	12521	75	-
23317	12431	12521	76	snmpgetattack
5376	4800	12521	76	snmpgetattack
23317	5938	12521	80	-
20312	4800	12521	80	-
5376	4800	12521	81	snmpgetattack
23317	12431	12521	81	snmpgetattack
14547	15361	12521	83	-
20312	4800	12521	85	-
23317	5938	12521	85	-
5376	4800	12521	86	snmpgetattack
23317	12431	12521	86	snmpgetattack
23317	5938	12521	90	-
20312	4800	12521	90	-
23317	12431	12521	91	snmpgetattack
5376	4800	12521	91	snmpgetattack
20312	4800	12521	95	-
5376	4800	12521	96	snmpgetattack
23317	12431	12521	96	snmpgetattack
23317	5938	12521	96	-
17923	14437	12521	96	-
19531	587	12521	96	-
1887	8452	12521	97	warez
12985	23210	12521	98	warez
12985	23210	12521	98	warez
20312	4800	12521	101	-
23317	5938	12521	101	-
5376	4800	12521	101	snmpgetattack
23317	12431	12521	101	snmpgetattack
20312	4800	12521	106	-
23317	5938	12521	106	-
5376	4800	12521	106	snmpgetattack
23317	12431	12521	106	snmpgetattack
16671	22986	12521	106	-
16671	13122	12521	106	-
16671	15894	12521	107	-
16671	1633	12521	108	-
16671	19531	12521	109	-
16671	21708	12521	110	-
20312	4800	12521	111	-
7782	11900	12521	111	-
23317	5938	12521	111	-
5376	4800	12521	112	snmpgetattack
23317	12431	12521	112	snmpgetattack
23317	5938	12521	116	-
20312	4800	12521	116	-
5376	4800	12521	117	snmpgetattack
23317	12431	12521	117	snmpgetattack
23317	5938	12521	121	-
20312	4800	12521	121	-
23317	12431	12521	122	snmpgetattack
5376	4800	12521	122	snmpgetattack
11001	5938	12521	124	-
11001	13122	12521	125	-
20312	4800	12521	126	-
23317	5938	12521	126	-
5376	4800	8723	127	snmpgetattack
23317	12431	8723	127	snmpgetattack
20312	16332	8723	129	-
20312	4800	8723	131	-
23317	5938	8723	131	-
20312	14437	8723	131	-
23317	12431	8723	132	snmpgetattack
5376	4800	8723	132	snmpgetattack
20312	16531	8723	132	-
20312	16332	8723	133	-
23317	5938	8723	136	-
20312	4800	8723	136	-
23317	12431	8723	137	snmpgetattack
5376	4800	8723	137	snmpgetattack
20312	4800	8723	141	-
14547	5954	8723	141	-
14547	21548	8723	141	-
14547	21548	8723	141	-
14547	21548	8723	141	-
14547	21548	8723	141	-
14547	21548	8723	141	-
14547	21548	8723	141	-
14547	21548	8723	141	-
23317	5938	8723	141	-
23317	12431	8723	142	snmpgetattack
5376	4800	8723	142	snmpgetattack
20312	4800	8723	146	-
23317	5938	8723	146	-
5376	4800	8723	147	snmpgetattack
23317	12431	8723	147	snmpgetattack
14547	5954	8723	149	-
14547	5954	8723	149	-
14547	5954	8723	149	-
23317	5938	8723	151	-
20312	4800	8723	151	-
5376	4800	8723	152	snmpgetattack
23317	12431	8723	152	snmpgetattack
10571	16332	8723	153	-
20312	23167	8723	156	-
23317	5938	8723	156	-
20312	4800	8723	156	-
20312	2843	8723	156	-
23317	12431	8723	157	snmpgetattack
5376	4800	8723	157	snmpgetattack
20312	3461	8723	157	-
20312	4981	8723	158	-
20312	16531	8723	160	-
20312	4800	8723	161	-
23317	5938	8723	161	-
11001	16046	8723	161	-
11001	16046	8723	161	-
11001	16046	8723	161	-
11001	16046	8723	161	-
11001	16046	8723	161	-
11001	16046	8723	161	-
11001	16046	8723	161	-
11001	16046	8723	161	-
20312	16593	8723	161	-
11001	16046	8723	161	-
11001	16046	8723	162	-
11001	16046	8723	162	-
11001	16046	8723	162	-
5376	4800	8723	162	snmpgetattack
11001	16046	8723	162	-
11001	16046	8723	162	-
23317	12431	8723	162	snmpgetattack
11001	16046	8723	162	-
11001	16046	8723	162	-
11001	16046	8723	162	-
11001	16046	8723	162	-
11001	16046	8723	162	-
11001	16046	8723	162	-
20312	9554	8723	162	-
20312	16332	8723	163	-
20312	4800	8723	166	-
23317	5938	8723	166	-
5376	4800	8723	167	snmpgetattack
23317	12431	8723	167	snmpgetattack
20312	4800	8723	171	-
23317	5938	8723	171	-
5376	4800	8723	172	snmpgetattack
23317	12431	8723	172	snmpgetattack
20312	4800	8723	176	-
23317	5938	8723	176	-
23317	12431	8723	177	snmpgetattack
5376	4800	8723	177	snmpgetattack
23317	5938	8723	181	-
20312	4800	8723	181	-
23317	12431	8723	182	snmpgetattack
5376	4800	8723	182	snmpgetattack
23317	5938	8723	186	-
20312	4800	8723	186	-
23317	12431	26333	187	snmpgetattack
14547	5954	26333	187	-
14547	21548	26333	187	-
14547	21548	26333	187	-
14547	21548	26333	187	-
14547	21548	26333	187	-
14547	21548	26333	187	-
14547	21548	26333	187	-
14547	21548	26333	187	-
5376	4800	26333	187	snmpgetattack
20312	4800	26333	191	-
23317	5938	26333	191	-
17624	16531	26333	191	-
23317	12431	26333	192	snmpgetattack
5376	4800	26333	192	snmpgetattack
13993	15667	26333	193	-
11001	6157	26333	194	-
11001	18682	26333	194	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	14263	26333	195	-
11001	14263	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	3858	26333	195	-
11001	14263	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
11001	14263	26333	195	-
11001	6157	26333	195	-
11001	6157	26333	195	-
23317	5938	26333	196	-
11001	6157	26333	196	-
11001	6157	26333	196	-
11001	6157	26333	196	-
11001	6157	26333	196	-
11001	6157	26333	196	-
13993	15667	26333	196	-
20312	4800	26333	196	-
5376	4800	26333	197	snmpgetattack
23317	12431	26333	197	snmpgetattack
13993	15667	26333	198	-
13993	15667	26333	200	-
20312	4800	26333	201	-
23317	5938	26333	201	-
5376	4800	26333	202	snmpgetattack
13993	15667	26333	202	-
23317	12431	26333	202	snmpgetattack
13993	15667	26333	205	-
23317	5938	26333	206	-
20312	4800	26333	206	-
23317	12431	26333	207	snmpgetattack
5376	4800	26333	207	snmpgetattack
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
13993	15667	26333	208	-
23317	5938	26333	211	-
10571	9554	26333	211	-
20312	4800	26333	211	-
5376	4800	26333	212	snmpgetattack
23317	12431	26333	212	snmpgetattack
23317	5938	26333	216	-
20312	4800	26333	216	-
