23317	5938	23079	0	-
20312	4800	23079	0	-
20312	4800	23079	6	-
23317	5938	23079	6	-
20312	4800	30775	11	-
20312	4800	30775	13	-
20312	4800	30775	15	-
20312	4800	30775	20	-
20312	4800	30775	22	-
20312	4800	30775	24	-
3957	15894	30775	29	-
20312	4800	30775	29	-
23317	5938	30775	29	-
23317	5938	30775	29	-
23317	5938	30775	29	-
23317	5938	30775	29	-
23317	5938	30775	29	-
23317	5938	30775	29	-
23317	5938	30775	30	-
20312	4800	30775	35	-
23317	5938	30775	35	-
20312	4800	30775	40	-
23317	5938	30775	40	-
20312	4800	30775	45	-
23317	5938	30775	45	-
20312	4800	30775	50	-
23317	5938	30775	50	-
20312	4800	30775	55	-
23317	5938	30775	55	-
20312	4800	30775	60	-
23317	5938	30775	60	-
20312	4800	30775	65	-
23317	5938	30775	65	-
20312	4800	12631	70	-
23317	5938	12631	70	-
20312	4800	12631	75	-
23317	5938	12631	75	-
20312	4800	12631	80	-
23317	5938	12631	80	-
20312	4800	12631	85	-
23317	5938	12631	85	-
20312	4800	12631	90	-
23317	5938	12631	90	-
3957	13122	12631	91	-
20312	4800	12631	96	-
23317	5938	12631	96	-
20312	4800	12631	101	-
20312	4800	12631	103	-
20312	4800	12631	105	-
20312	4800	12631	110	-
20312	4800	12631	112	-
20312	4800	12631	114	-
20312	4800	12631	119	-
23317	5938	12631	119	-
23317	5938	12631	119	-
23317	5938	12631	119	-
23317	5938	12631	119	-
23317	5938	12631	119	-
23317	5938	12631	119	-
3957	15394	12631	119	-
23317	5938	12631	120	-
20312	4800	12631	125	-
23317	5938	12631	125	-
20312	4800	10934	130	-
23317	5938	10934	130	-
20312	4800	10934	135	-
23317	5938	10934	135	-
20312	4800	10934	140	-
23317	5938	10934	140	-
20312	4800	10934	145	-
23317	5938	10934	145	-
20312	4800	10934	150	-
23317	5938	10934	150	-
23317	5938	10934	155	-
20312	4800	10934	155	-
3957	19834	10934	156	-
20312	4800	10934	160	-
23317	5938	10934	160	-
23317	5938	10934	165	-
20312	4800	10934	165	-
23317	5938	10934	170	-
20312	4800	10934	170	-
20312	4800	10934	175	-
23317	5938	10934	175	-
23317	5938	10934	180	-
20312	4800	10934	180	-
23317	5938	10934	186	-
20312	4800	10934	186	-
20312	4800	3491	191	-
20312	4800	3491	193	-
20312	4800	3491	195	-
20312	4800	3491	200	-
20312	4800	3491	202	-
20312	4800	3491	204	-
23317	5938	3491	209	-
20312	4800	3491	209	-
23317	5938	3491	209	-
23317	5938	3491	209	-
23317	5938	3491	209	-
23317	5938	3491	209	-
23317	5938	3491	209	-
23317	5938	3491	210	-
23317	5938	3491	215	-
20312	4800	3491	215	-
3957	5938	3491	219	-
23317	5938	3491	220	-
20312	4800	3491	220	-
23317	5938	3491	225	-
20312	4800	3491	225	-
23317	5938	3491	230	-
20312	4800	3491	230	-
20312	4800	3491	235	-
23317	5938	3491	235	-
15506	19350	3491	237	-
15394	4800	3491	239	-
23317	882	3491	239	-
23317	5938	3491	240	-
20312	4800	3491	240	-
23317	5938	3491	245	-
20312	4800	3491	245	-
23317	5938	4387	250	-
20312	4800	4387	250	-
20312	4800	4387	255	-
23317	5938	4387	255	-
23317	5938	4387	260	-
20312	4800	4387	260	-
23317	5938	4387	265	-
20312	4800	4387	265	-
23317	5938	4387	270	-
20312	4800	4387	270	-
23317	5938	4387	276	-
20312	4800	4387	276	-
20312	4800	4387	281	-
20312	4800	4387	283	-
20312	4800	4387	285	-
20312	4800	4387	290	-
20312	4800	4387	292	-
20312	4800	4387	294	-
23317	5938	4387	299	-
20312	4800	4387	299	-
23317	5938	4387	299	-
23317	5938	4387	299	-
23317	5938	4387	299	-
23317	5938	4387	299	-
3957	19531	4387	299	-
20312	4800	4387	299	-
23317	5938	4387	300	-
23317	5938	4387	300	-
23317	5938	4387	305	-
20312	4800	4387	305	-
23317	5938	8277	310	-
20312	4800	8277	310	-
23317	5938	8277	315	-
20312	4800	8277	315	-
23317	5938	8277	320	-
20312	4800	8277	320	-
20312	4800	8277	325	-
23317	5938	8277	325	-
20312	4800	8277	330	-
23317	5938	8277	330	-
20312	4800	8277	335	-
23317	5938	8277	335	-
20312	4800	8277	340	-
23317	5938	8277	340	-
20312	4800	8277	345	-
23317	5938	8277	345	-
20312	4800	8277	350	-
23317	5938	8277	350	-
20312	4800	8277	355	-
23317	5938	8277	355	-
20312	4800	8277	360	-
23317	5938	8277	361	-
20312	4800	8277	366	-
23317	5938	8277	366	-
20312	4800	40960	371	-
20312	4800	40960	373	-
20312	4800	40960	375	-
20312	4800	40960	380	-
20312	4800	40960	382	-
20312	4800	40960	384	-
20312	4800	40960	389	-
23317	5938	40960	389	-
23317	5938	40960	389	-
23317	5938	40960	389	-
23317	5938	40960	389	-
23317	5938	40960	389	-
23317	5938	40960	389	-
23317	5938	40960	390	-
20312	4800	40960	395	-
23317	5938	40960	395	-
20312	4800	40960	400	-
23317	5938	40960	400	-
20312	4800	40960	405	-
23317	5938	40960	405	-
20312	4800	40960	410	-
23317	5938	40960	410	-
20312	4800	40960	415	-
23317	5938	40960	415	-
20312	4800	40960	420	-
23317	5938	40960	420	-
20312	4800	40960	425	-
23317	5938	40960	425	-
20312	4800	4205	430	-
23317	5938	4205	430	-
20312	4800	4205	435	-
23317	5938	4205	435	-
20312	4800	4205	440	-
23317	5938	4205	440	-
20312	4800	4205	445	-
23317	5938	4205	445	-
20312	4800	4205	450	-
23317	5938	4205	450	-
20312	4800	4205	456	-
23317	5938	4205	456	-
20312	4800	4205	461	-
20312	4800	4205	463	-
20312	4800	4205	465	-
20312	4800	4205	470	-
20312	4800	4205	472	-
20312	4800	4205	474	-
20312	4800	4205	479	-
23317	5938	4205	479	-
23317	5938	4205	479	-
23317	5938	4205	479	-
23317	5938	4205	479	-
23317	5938	4205	479	-
23317	5938	4205	479	-
23317	5938	4205	480	-
20312	4800	4205	485	-
23317	5938	4205	485	-
20312	4800	40584	490	-
23317	5938	40584	490	-
20312	4800	40584	495	-
23317	5938	40584	495	-
20312	4800	40584	500	-
23317	5938	40584	500	-
20312	4800	40584	505	-
23317	5938	40584	505	-
20312	4800	40584	510	-
23317	5938	40584	510	-
20312	4800	40584	515	-
23317	5938	40584	515	-
20312	4800	40584	520	-
23317	5938	40584	520	-
20312	4800	40584	525	-
23317	5938	40584	525	-
20312	4800	40584	530	-
23317	5938	40584	530	-
20312	4800	40584	535	-
23317	5938	40584	535	-
20312	4800	40584	540	-
23317	5938	40584	540	-
20312	4800	40584	546	-
23317	5938	40584	546	-
20312	4800	35220	551	-
20312	4800	35220	553	-
20312	4800	35220	555	-
20312	4800	35220	560	-
20312	4800	35220	562	-
20312	4800	35220	564	-
23317	5938	35220	569	-
20312	4800	35220	569	-
23317	5938	35220	569	-
23317	5938	35220	569	-
23317	5938	35220	569	-
23317	5938	35220	569	-
23317	5938	35220	569	-
23317	5938	35220	570	-
23317	5938	35220	575	-
20312	4800	35220	575	-
20312	4800	35220	580	-
23317	5938	35220	580	-
20312	4800	35220	585	-
23317	5938	35220	585	-
20312	4800	35220	590	-
23317	5938	35220	590	-
20312	4800	35220	595	-
23317	5938	35220	595	-
23317	5938	35220	600	-
20312	4800	35220	600	-
20312	4800	35220	605	-
23317	5938	35220	605	-
23317	5938	4636	610	-
20312	4800	4636	610	-
20312	4800	4636	615	-
23317	5938	4636	615	-
20312	4800	4636	620	-
23317	5938	4636	620	-
23317	5938	4636	625	-
20312	4800	4636	625	-
23317	5938	4636	630	-
20312	4800	4636	630	-
23317	5938	4636	636	-
20312	4800	4636	636	-
20312	4800	4636	641	-
20312	4800	4636	643	-
20312	4800	4636	645	-
20312	4800	4636	650	-
20312	4800	4636	652	-
20312	4800	4636	654	-
23317	5938	4636	659	-
23317	5938	4636	659	-
23317	5938	4636	659	-
23317	5938	4636	659	-
23317	5938	4636	659	-
20312	4800	4636	659	-
23317	5938	4636	659	-
23317	5938	4636	660	-
20312	4800	4636	665	-
23317	5938	4636	665	-
20312	4800	38118	670	-
23317	5938	38118	670	-
20312	4800	38118	675	-
23317	5938	38118	675	-
20312	4800	38118	680	-
23317	5938	38118	680	-
20312	4800	38118	685	-
23317	5938	38118	685	-
20312	4800	38118	690	-
23317	5938	38118	690	-
20312	4800	38118	695	-
23317	5938	38118	695	-
20312	4800	38118	700	-
23317	5938	38118	700	-
20312	4800	38118	705	-
23317	5938	38118	705	-
20312	4800	38118	710	-
23317	5938	38118	710	-
20312	4800	38118	715	-
23317	5938	38118	715	-
20312	4800	38118	720	-
23317	5938	38118	720	-
20312	4800	38118	726	-
23317	5938	38118	726	-
20312	4800	13474	731	-
20312	4800	13474	733	-
20312	4800	13474	735	-
