20312	3611	6080	0	-
5376	4800	6080	1	snmpgetattack
20312	4800	6080	1	-
23317	12431	6080	1	snmpgetattack
23317	5938	6080	1	-
3374	12815	6080	5	-
3374	12815	6080	5	-
3374	12815	6080	5	-
3374	12815	6080	5	-
3374	12815	6080	5	-
3374	12815	6080	5	-
3374	12815	6080	5	-
3374	12815	6080	5	-
3374	12815	6080	5	-
3374	12815	6080	5	-
3374	12815	6080	6	-
3374	12815	6080	6	-
3374	12815	6080	6	-
20312	4800	6080	6	-
23317	5938	6080	6	-
5376	4800	6080	6	snmpgetattack
23317	12431	6080	6	snmpgetattack
3374	12815	6080	6	-
3374	12815	6080	6	-
3374	12815	6080	6	-
3374	12815	6080	6	-
3374	12815	6080	6	-
3374	12815	6080	6	-
3374	12815	6080	6	-
3374	12815	6080	6	-
23317	12431	9229	11	snmpgetattack
5376	4800	9229	11	snmpgetattack
20312	4800	9229	11	-
23317	5938	9229	11	-
8294	11780	9229	14	nmap
8294	11780	9229	14	nmap
23317	12431	9229	16	snmpgetattack
5376	4800	9229	16	snmpgetattack
23317	5938	9229	16	-
20312	4800	9229	16	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	20	-
15737	18779	9229	21	-
15737	18779	9229	21	-
15737	18779	9229	21	-
15737	18779	9229	21	-
15737	18779	9229	21	-
20312	4800	9229	21	-
15737	18779	9229	21	-
15737	18779	9229	21	-
15737	18779	9229	21	-
15737	18779	9229	21	-
15737	18779	9229	21	-
23317	12431	9229	21	snmpgetattack
5376	4800	9229	21	snmpgetattack
23317	5938	9229	21	-
23317	5938	9229	26	-
20312	4800	9229	26	-
23317	12431	9229	26	snmpgetattack
5376	4800	9229	26	snmpgetattack
23317	12431	9229	31	snmpgetattack
23317	5938	9229	31	-
5376	4800	9229	31	snmpgetattack
20312	4800	9229	31	-
23317	5938	9229	36	-
5376	4800	9229	36	snmpgetattack
23317	12431	9229	36	snmpgetattack
20312	4800	9229	36	-
23317	5938	9229	41	-
5376	4800	9229	41	snmpgetattack
23317	12431	9229	41	snmpgetattack
20312	4800	9229	41	-
23317	5938	9229	46	-
5376	4800	9229	46	snmpgetattack
23317	12431	9229	46	snmpgetattack
20312	4800	9229	46	-
20312	4800	9229	51	-
23317	5938	9229	51	-
5376	4800	9229	51	snmpgetattack
23317	12431	9229	51	snmpgetattack
23317	5938	9229	56	-
5376	4800	9229	56	snmpgetattack
23317	12431	9229	56	snmpgetattack
20312	4800	9229	56	-
23317	5938	9229	61	-
20312	4800	9229	61	-
23317	12431	9229	61	snmpgetattack
5376	4800	9229	61	snmpgetattack
23317	5938	9229	66	-
5376	4800	9229	66	snmpgetattack
23317	12431	9229	66	snmpgetattack
20312	4800	9229	66	-
