23317	5938	14852	0	-
23317	12431	14852	0	snmpgetattack
20312	4800	14852	0	-
5376	4800	14852	0	snmpgetattack
23317	12431	14852	5	snmpgetattack
5376	4800	14852	5	snmpgetattack
20312	4800	14852	5	-
23317	5938	14852	5	-
20312	4800	5151	10	-
23317	5938	5151	10	-
5376	4800	5151	10	snmpgetattack
23317	12431	5151	10	snmpgetattack
5376	4800	5151	15	snmpgetattack
23317	5938	5151	15	-
23317	12431	5151	15	snmpgetattack
20312	4800	5151	15	-
23317	5938	5151	20	-
20312	4800	5151	20	-
5376	4800	5151	20	snmpgetattack
23317	12431	5151	20	snmpgetattack
23317	5938	5151	25	-
20312	4800	5151	25	-
5376	4800	5151	25	snmpgetattack
23317	12431	5151	25	snmpgetattack
20312	4800	5151	30	-
5376	4800	5151	30	snmpgetattack
23317	5938	5151	30	-
23317	12431	5151	30	snmpgetattack
23317	5938	5151	35	-
20312	4800	5151	35	-
5376	4800	5151	35	snmpgetattack
23317	12431	5151	35	snmpgetattack
23317	5938	5151	40	-
23317	12431	5151	40	snmpgetattack
5376	4800	5151	40	snmpgetattack
20312	4800	5151	40	-
23317	12431	5151	45	snmpgetattack
23317	5938	5151	45	-
5376	4800	5151	45	snmpgetattack
20312	4800	5151	45	-
23317	5938	5151	50	-
23317	12431	5151	50	snmpgetattack
5376	4800	5151	50	snmpgetattack
20312	4800	5151	50	-
23317	5938	5151	55	-
20312	4800	5151	55	-
5376	4800	5151	55	snmpgetattack
23317	12431	5151	55	snmpgetattack
23317	5938	5151	60	-
20312	4800	5151	60	-
5376	4800	5151	60	snmpgetattack
23317	12431	5151	60	snmpgetattack
23317	12431	5151	65	snmpgetattack
20312	4800	5151	65	-
5376	4800	5151	65	snmpgetattack
23317	5938	5151	65	-
20312	4800	33016	70	-
23317	5938	33016	70	-
5376	4800	33016	70	snmpgetattack
23317	12431	33016	70	snmpgetattack
23317	12431	33016	75	snmpgetattack
5376	4800	33016	75	snmpgetattack
23317	5938	33016	76	-
